squareMeters,numberOfRooms,hasYard,hasPool,floors,made,hasStormProtector,basement,garage,price
68275,93,0,1,54,2020,0,3586,104,6833270.0
85429,60,1,1,57,2016,1,1421,405,8553293.6
90162,71,1,1,27,1992,0,2569,909,9023922.2
81619,82,1,1,70,2014,1,1562,478,8173020.4
65324,7,0,1,8,2009,0,9016,549,6538401.9
4368,85,0,1,29,2021,0,4055,713,443641.1
24525,35,0,1,73,2009,0,154,445,2461959.9
20949,5,1,1,22,2013,0,3137,747,2102983.3
23609,14,0,0,68,2017,1,6808,468,2364571.7
68084,35,0,0,8,2009,1,9896,158,6809686.9
73406,72,1,0,75,2007,1,6128,915,7351988.7
50638,65,1,0,54,2016,0,4071,916,5068736.6
5457,32,0,0,12,1992,1,4286,215,547357.2
73337,30,0,1,5,2005,0,9487,949,7337758.5
95339,87,0,0,15,2003,0,4878,142,9535650.3
63237,8,1,0,49,2009,1,6344,197,6330589.9
30831,27,0,0,13,1998,1,173,966,3084723.8
57897,21,1,0,96,1993,0,3678,910,5801637.3
87418,73,0,0,7,1995,1,8759,203,8743030.5
20640,17,0,0,91,2015,0,5011,736,2073310.5
35634,77,0,1,50,1998,1,8120,462,3568972.8
87156,49,1,0,44,2019,1,5224,798,8722474.9
80556,1,0,1,54,1991,0,9757,650,8062244.1
70942,36,1,1,28,2019,1,7964,265,7102693.9
38688,76,1,0,80,2012,1,5616,155,3877141.2
83937,30,0,0,85,2012,0,7175,933,8396191.2
92655,54,0,0,77,1996,0,4932,765,9267281.6
35110,28,1,1,84,1995,1,9928,439,3526172.5
61208,51,1,0,39,2021,1,4494,112,6126371.1
47781,49,0,0,37,1993,1,6426,993,4779776.3
23737,25,1,1,11,2003,0,4514,997,2380599.3
83460,34,0,0,69,2017,1,3231,841,8347291.7
55736,64,1,1,47,2017,1,5234,672,5582770.7
15429,27,1,1,46,1991,0,1436,164,1550188.1
74290,38,1,0,8,2006,0,6893,624,7433059.6
85256,68,0,0,45,2019,0,2638,403,8530096.9
9380,11,1,0,97,2013,0,691,754,945451.3
13414,59,1,1,16,2014,1,6223,477,1350225.4
91716,7,1,1,97,2006,0,9715,352,9184104.6
95828,54,1,0,62,1994,1,1745,269,9589468.4
98478,7,0,1,19,2007,0,3514,867,9852730.7
70874,99,1,1,51,2011,0,6049,428,7097321.1
78217,78,0,0,73,2003,0,7391,907,7828401.3
81101,65,0,1,87,2017,1,5698,233,8118370.7
46883,49,0,0,53,2009,1,9286,845,4691844.9
69319,38,0,0,89,2019,0,1787,731,6936067.9
95288,45,1,1,80,2010,1,3179,520,9543817.0
50589,75,0,0,52,2008,1,3824,185,5061508.8
65155,69,1,0,46,1994,1,4546,654,6521547.4
6049,99,0,0,37,2000,1,3872,944,608869.0
25386,30,1,0,35,2001,0,5449,343,2543209.1
1270,53,0,0,66,1991,1,6093,618,131117.1
88561,37,1,0,49,1994,0,4582,726,8860454.4
71676,13,1,1,49,2009,0,1318,283,7178514.9
82016,15,0,0,93,2014,1,839,680,8211272.4
21698,75,1,1,59,2001,1,518,331,2179801.1
476,14,0,1,52,2019,1,6630,880,57103.9
16114,98,1,1,25,2020,1,3474,460,1620468.0
55707,7,0,0,33,2014,1,9279,417,5573001.4
53633,48,1,0,43,2010,0,6352,774,5370339.0
29578,2,0,0,5,2003,1,9253,489,2959100.3
51757,95,0,1,23,2009,1,9496,943,5178222.9
80386,41,1,1,4,1994,1,9196,521,8045146.4
60136,32,0,1,54,1995,0,8341,152,6020434.5
15850,99,0,1,96,2010,0,5326,501,1596900.0
29362,2,0,1,44,2000,1,1979,424,2940727.0
60366,51,0,1,26,2005,1,8647,687,6042370.5
9167,32,1,0,69,1994,1,6444,219,923577.4
18586,93,0,1,16,1997,0,7588,324,1862622.7
69443,27,0,1,30,1993,0,7624,294,6947198.3
21015,37,1,0,97,1993,0,2865,527,2107213.3
79337,83,0,0,70,2016,0,9559,918,7940161.6
84947,54,0,0,68,2014,1,1588,675,8498951.4
99665,16,1,1,52,1990,1,136,392,9976093.0
25493,31,0,0,97,2017,1,6999,187,2555724.7
50580,57,1,1,76,2008,0,1593,678,5072667.8
71040,40,0,1,49,2015,1,6467,644,7110801.5
63320,3,1,1,3,1993,1,4182,126,6338701.3
50465,68,0,1,62,1994,1,3513,401,5051447.4
65919,40,1,0,82,2013,1,8500,707,6596228.3
76489,43,0,1,27,1992,0,2458,601,7655928.2
50093,89,0,1,5,2009,1,6873,536,5013597.9
50118,80,1,0,76,1998,1,7483,687,5016630.8
25309,28,1,0,53,2012,0,923,358,2535294.2
98191,17,1,0,77,2020,1,6782,660,9828436.0
1607,10,1,0,46,2004,0,8175,923,167249.4
4410,37,1,0,37,2004,0,9410,326,444238.4
2374,41,1,1,85,2018,1,6959,804,249562.8
94990,23,0,1,47,2018,0,2531,725,9504433.8
18281,9,1,0,76,2016,1,9815,343,1840231.6
64879,80,0,1,12,2021,1,5685,914,6491104.1
54812,88,0,0,27,1990,0,8509,823,5482093.0
605,29,1,1,66,2005,0,2938,656,71250.5
27253,19,1,0,81,2010,0,9476,464,2736783.0
17357,42,0,0,20,1998,0,5688,221,1738079.8
54097,26,0,0,98,2016,1,6986,181,5416865.6
95281,22,1,0,8,1990,1,5252,537,9533000.0
69440,90,0,1,76,2004,0,3678,520,6950509.4
44395,1,1,0,1,2012,0,8789,685,4443692.2
48270,60,1,1,85,2010,0,6828,935,4838349.0
30572,24,0,0,56,2008,0,171,401,3058110.8
63719,35,0,1,25,1992,0,2342,794,6375632.2
45827,61,1,1,60,2006,0,2199,240,4590725.6
70488,61,1,0,35,2020,1,7391,345,7054483.0
79822,67,1,0,30,2003,1,5413,706,7987847.3
27171,63,1,0,93,1997,0,1981,681,2724534.7
58330,58,1,1,2,1992,0,473,186,5837640.2
87826,10,1,0,45,1997,0,5553,711,8790247.7
49389,13,0,0,10,1993,1,8664,646,4940959.3
56931,60,1,0,91,1994,0,3285,905,5704458.4
66503,73,1,1,13,1990,1,6051,137,6655758.0
88112,77,0,0,68,2021,1,9760,882,8813820.1
43587,83,0,0,26,2005,0,8824,591,4360172.5
86152,44,0,0,48,1992,0,8176,500,8619787.2
81573,98,1,0,57,1992,0,808,749,8163076.2
72599,43,0,1,23,2007,0,4841,315,7262443.7
43876,42,0,0,43,1993,0,1242,496,4388329.3
10040,100,1,1,98,1994,1,6306,396,1010790.4
40177,38,0,0,12,1991,0,5711,172,4019219.1
21703,86,1,1,90,2019,1,843,802,2183649.9
57236,87,0,1,96,2020,0,7873,146,5730262.0
17863,1,1,1,33,2009,0,7268,774,1795013.9
85272,89,1,0,34,2005,1,7286,359,8531221.5
91931,38,1,0,42,2016,1,3013,139,9197803.6
29411,26,1,0,53,2017,1,1681,181,2948395.7
37163,4,0,0,22,2014,1,9497,136,3718311.4
26440,41,0,1,58,2016,0,5613,132,2651410.6
9868,89,0,0,53,2003,1,4813,549,992632.3
55250,31,1,1,3,1995,1,9389,568,5534691.5
1121,9,1,1,80,1990,0,2530,389,126775.0
26528,31,1,0,49,2012,0,190,788,2660108.2
18362,100,1,0,33,2019,0,5521,241,1842236.9
40581,99,1,1,82,2008,0,5782,428,4068225.8
89084,34,1,0,9,2010,0,4675,570,8911966.0
90643,77,1,0,55,2012,0,4659,780,9074993.2
70868,70,1,1,39,2005,1,821,348,7096273.5
17252,90,0,0,23,2000,1,3183,357,1726850.0
45647,17,1,1,100,2019,1,3554,713,4580938.9
64654,34,1,0,33,1992,0,4245,563,6471114.2
87668,58,0,0,56,2017,0,9625,590,8769343.7
97688,60,0,1,25,1990,0,8847,158,9775672.0
5468,75,1,0,78,2002,0,375,976,553320.2
63509,72,0,0,53,2006,1,6679,591,6356517.6
98262,60,0,0,14,2001,0,1889,660,9827936.1
67735,36,0,1,24,2020,1,3289,113,6777979.0
19728,97,1,0,85,2018,1,4778,289,1977828.8
39191,71,0,0,21,2011,0,142,633,3921295.1
34585,34,0,1,99,2018,0,9137,675,3471454.8
56666,13,0,0,63,2000,1,6911,543,5671002.0
4920,96,1,1,67,1993,1,681,598,498937.3
23043,69,0,0,55,2007,1,9610,971,2309235.7
86042,64,1,1,7,2010,0,438,466,8610684.0
84978,63,1,1,65,1990,0,9649,212,8508647.0
66940,95,0,1,16,2016,0,691,118,6700142.6
69592,68,1,0,10,2000,1,6283,811,6964235.0
46558,52,0,1,28,2009,1,3828,102,4663394.9
30925,18,1,1,83,2016,1,747,218,3104280.6
39975,97,0,0,72,2016,0,2361,452,4005185.6
8808,9,1,1,15,2014,0,7170,397,887645.4
7131,88,1,1,20,2005,0,231,120,719772.5
49063,35,0,0,81,1991,0,9416,972,4909260.1
79093,89,1,1,63,2014,0,2848,533,7915505.4
95157,76,0,1,86,2002,1,8416,798,9527400.2
43412,3,1,1,68,2010,1,911,936,4352882.0
23127,72,1,1,98,1995,1,7989,237,2327821.5
63397,52,1,1,17,2003,1,9719,360,6344621.3
6078,67,0,1,22,2004,0,2248,161,614702.4
70367,63,1,0,19,2015,1,8131,635,7043100.5
31471,3,0,0,34,2020,1,6093,687,3149214.0
84503,53,1,1,10,2004,1,1017,332,8455991.4
25661,18,0,0,10,2004,1,1752,240,2567320.4
65823,2,0,1,40,1999,0,5338,655,6587187.9
40351,20,0,0,21,2006,1,2129,732,4037323.6
65816,36,0,1,56,1999,1,510,523,6590874.9
9897,83,1,0,55,1997,1,4632,373,997040.7
74556,36,1,0,30,2021,0,8074,729,7461430.1
77324,66,0,1,96,2000,1,2278,726,7746689.0
19054,27,1,1,64,2017,0,9531,968,1915949.7
19467,61,0,0,69,1995,0,7723,425,1953949.5
23917,57,0,0,92,1992,0,7268,272,2396597.2
27581,56,0,0,54,2008,0,131,271,2763880.8
7021,94,1,0,18,1998,1,8494,431,707889.8
86898,10,1,1,54,2007,1,2837,633,8700597.7
35752,37,1,1,88,2004,0,4770,593,3584645.4
80254,5,0,0,84,2004,0,4601,312,8032718.4
43729,50,1,1,78,1990,0,6886,213,4386441.0
14296,27,1,1,21,1991,0,1023,690,1438655.1
60263,14,0,0,29,2002,0,4041,955,6027298.2
56348,39,1,1,64,1993,0,7815,100,5645570.3
20462,4,0,1,27,1999,0,7946,725,2051424.9
35966,4,0,1,35,2009,0,9879,276,3600448.9
23790,55,1,1,70,1997,1,113,725,2387891.7
62563,35,1,1,66,1994,0,6669,351,6268203.4
74693,98,1,0,57,1997,0,5655,386,7476380.7
69815,68,1,0,96,2001,1,4764,382,6994868.1
31372,70,0,1,71,2000,0,9133,952,3141888.0
47377,91,1,1,12,2015,0,6751,158,4742430.5
21748,5,0,1,29,1991,0,6703,812,2180962.1
74938,28,0,0,31,2020,1,23,670,7496677.0
84747,97,0,1,86,2014,0,7441,404,8483566.4
52843,75,1,1,50,2004,1,5877,358,5291087.4
94638,50,0,0,32,2014,0,8047,870,9465407.4
57035,7,0,1,24,1998,1,21,657,5710846.8
10031,44,1,0,2,2004,0,3770,576,1007605.4
87362,50,0,1,25,1995,0,3967,268,8743936.5
50571,39,1,1,24,1998,0,4018,631,5063431.8
69918,32,1,0,11,2005,1,2569,758,6995676.5
42217,74,1,1,83,2009,1,752,710,4228208.9
76907,10,0,1,87,1997,1,8945,142,7694726.7
15500,92,0,1,98,2020,0,9577,255,1554517.0
53304,47,1,0,79,2012,1,3069,541,5337897.2
1973,1,1,0,21,2000,1,2316,932,201809.0
91112,51,1,1,9,1991,1,7857,948,9121414.1
76204,60,1,1,8,1990,1,3727,540,7628150.0
97471,74,1,0,90,2013,1,7429,629,9756243.3
88887,9,1,1,28,1995,0,9176,956,8897254.5
38490,14,1,0,8,2017,0,9018,825,3853460.7
72450,63,1,0,71,2008,1,4116,787,7250244.8
88367,5,0,0,7,2018,0,8489,430,8837449.8
30782,99,1,0,48,2020,0,9701,783,3082971.0
5033,58,0,1,28,1991,0,749,279,508665.1
26519,33,1,1,42,2014,0,4604,651,2656599.4
65934,29,1,0,51,2007,1,7680,721,6597942.7
98106,98,0,0,3,1992,0,8617,616,9811465.2
6577,9,0,1,68,2006,0,9468,604,662852.6
18250,16,0,0,82,2011,0,7751,565,1829113.1
40783,48,0,1,80,1992,1,9162,838,4086725.2
33156,15,0,1,43,1994,1,2108,696,3323470.4
47523,89,0,0,89,2006,1,526,142,4760526.6
79604,30,0,1,4,2016,1,9575,909,7965563.6
95762,64,1,0,63,2004,1,5198,882,9583086.4
31317,91,1,1,25,1995,1,2463,543,3142581.5
788,53,0,0,53,2014,0,8046,973,82042.4
41188,30,1,0,62,2012,1,33,361,4122637.2
62282,35,0,0,44,2010,0,80,139,6229623.0
45979,46,0,1,2,2004,1,7620,571,4600373.4
35828,77,0,0,3,1998,0,795,811,3583375.8
84540,21,0,0,64,2007,1,5869,145,8455482.7
70288,78,1,0,28,2011,1,1864,706,7034567.1
44681,63,1,1,80,1995,0,9413,537,4480399.5
8856,96,1,1,38,1996,1,4044,770,895829.6
45730,11,0,1,99,1998,1,1919,116,4583276.8
59478,22,0,0,68,1992,0,3355,253,5950543.2
31692,7,1,0,36,2007,0,1694,489,3172857.7
58737,66,1,1,62,2014,1,8827,224,5882539.4
32100,79,0,1,39,2017,0,1482,932,3213786.7
67663,1,1,0,49,2014,1,7856,725,6775397.4
59810,64,0,1,56,2016,1,5202,445,5991500.6
86186,85,0,0,36,2010,1,2790,539,8620785.0
38030,53,0,0,4,1990,1,7981,564,3803961.0
48331,2,1,1,42,2019,1,2820,112,4839984.9
27856,34,0,1,98,2016,0,7117,194,2795386.6
70976,84,1,0,44,2018,0,9962,544,7101406.8
90180,91,1,0,63,2014,0,9500,800,9023962.4
54646,10,1,0,98,2017,1,4716,383,5479242.7
42024,72,0,1,9,2003,1,4645,430,4205806.3
8969,72,1,1,92,2013,0,781,627,908919.3
38926,58,1,1,7,2007,1,5001,729,3902208.7
80419,55,0,0,31,1998,1,1333,465,8043741.8
5585,61,1,1,76,2019,1,6421,926,564773.9
91651,97,1,0,95,2016,0,9071,175,9172889.6
5443,17,0,1,39,2000,0,7932,716,549119.0
15355,1,1,1,30,1992,1,6587,551,1544783.2
6963,11,0,1,65,1995,0,2829,589,703519.5
77261,32,0,0,18,1997,1,5565,640,7727179.7
26694,68,0,0,72,1994,0,7808,852,2672253.4
79744,36,1,0,50,2012,1,1480,108,7979395.2
32084,20,1,0,71,2015,0,2309,851,3214809.5
93703,46,1,0,56,2018,1,9314,546,9377879.8
78984,62,1,1,89,2014,1,1199,165,7910102.4
369,25,0,0,92,2003,0,9608,419,39316.3
10697,16,0,0,95,2009,1,1114,256,1074445.9
13349,65,0,1,18,2004,0,6039,602,1339458.4
25791,74,0,1,10,2015,1,716,302,2582155.5
96687,11,1,0,61,2016,0,9115,806,9676763.6
41083,69,1,0,62,2017,0,4279,683,4114499.7
63078,38,1,1,35,2005,0,5369,769,6316522.5
33935,12,0,0,86,2015,1,7274,626,3400557.5
30104,88,0,0,88,1996,1,3551,577,3016757.6
44414,70,0,0,94,2003,0,8675,933,4449908.3
95116,9,1,0,28,2000,0,4404,436,9518424.0
16996,89,1,0,52,2005,0,7922,956,1708754.5
15290,77,0,0,97,2009,1,4588,218,1533827.9
57562,87,0,0,7,2018,0,6694,388,5756919.8
22786,23,0,0,81,1991,1,1188,107,2281031.1
84540,46,1,0,66,1990,0,817,635,8459024.0
41168,99,0,1,11,1992,0,5717,888,4123023.2
33622,77,0,1,73,2014,0,8902,340,3371927.4
66878,22,0,0,41,2016,1,1400,763,6692131.6
9815,96,1,1,24,2010,1,6449,201,989932.0
81392,34,0,1,10,2009,0,3061,772,8143562.9
95375,30,1,1,37,1998,1,927,534,9545994.8
29917,70,1,1,39,2011,1,1566,480,2998840.1
16336,76,0,1,11,2008,0,9709,415,1636600.8
90836,97,0,0,40,2011,1,2770,149,9086961.1
60244,35,1,1,47,1995,0,1418,344,6034513.5
43030,81,1,1,85,2010,1,1104,978,4310671.0
5504,11,1,0,76,1990,1,9447,841,559951.0
37620,55,0,0,51,1994,1,8318,160,3764885.4
6313,18,1,1,74,2004,0,4979,647,640633.4
52251,53,0,1,10,2005,1,5751,969,5231126.5
75749,81,1,0,30,2020,0,5132,523,7579803.0
31113,93,1,1,93,2020,1,891,414,3122972.0
18972,70,1,0,3,2010,1,8253,618,1902042.0
28769,22,1,0,80,2021,0,6686,546,2881959.1
44539,24,0,0,23,2007,1,3795,595,4454837.7
17643,18,0,0,1,2004,0,755,966,1765047.4
52079,71,0,0,97,1995,1,6737,196,5217238.5
76906,77,0,1,6,2019,0,8938,668,7692420.9
88655,88,0,1,94,2007,1,1193,169,8875673.7
87554,16,1,1,77,2010,0,8714,636,8769996.0
7889,38,0,1,58,2000,0,1939,743,793852.0
33185,28,0,1,60,1998,0,6398,437,3325883.8
81860,68,1,0,65,2000,1,5409,870,8190448.0
16335,35,0,0,76,2005,1,6086,385,1635816.5
23164,79,0,0,76,1992,1,1132,519,2322369.2
50839,93,0,0,91,2009,1,4208,726,5091375.9
17432,49,1,1,15,1993,0,2250,547,1751212.3
94930,27,0,0,98,2001,0,9694,669,9499136.1
47601,29,0,1,69,2001,1,8925,452,4765720.1
57143,81,0,0,11,2001,1,7491,866,5716057.1
90614,77,0,1,16,2016,0,2528,468,9065677.6
43245,83,0,0,35,2003,1,9660,210,4325940.3
96666,95,0,1,9,2008,1,8123,590,9672165.8
49608,59,0,1,10,1992,1,2647,580,4965463.2
15385,69,1,0,93,2013,0,1661,498,1548993.3
14973,91,1,0,22,2018,1,7397,301,1501528.8
82285,19,0,0,22,2014,0,782,372,8229649.4
89520,47,0,0,6,2007,0,4587,861,8952698.7
31454,12,0,0,57,2012,1,9770,327,3148909.2
63341,81,0,0,85,1991,0,928,725,6338314.1
91166,100,1,1,8,1995,1,5368,757,9123483.5
86153,7,1,1,54,2020,1,8091,934,8627514.0
24519,54,0,1,3,2001,1,6797,658,2456369.1
17458,69,1,0,51,2008,1,8435,789,1751679.8
48568,18,1,0,11,2011,1,297,973,4860230.1
14881,68,1,0,88,2007,1,9590,209,1498063.7
61123,25,1,1,72,1995,1,1051,724,6123098.5
3854,7,1,0,25,2009,1,6606,378,393085.9
86908,90,0,0,56,2014,1,314,397,8695385.4
55366,51,0,0,98,2011,0,8940,884,5540333.1
17051,46,1,1,43,1993,1,6481,346,1710016.3
14436,15,0,0,6,2002,1,676,710,1444902.2
34220,50,1,1,33,1996,1,5942,976,3430761.6
95215,72,0,0,8,2009,0,304,360,9522466.9
82140,63,0,0,10,2003,1,8091,678,8215500.3
5706,57,0,0,38,2005,0,73,276,574164.5
35778,92,0,0,35,2012,1,4151,669,3580006.2
73323,43,0,1,5,1990,1,3687,929,7334601.0
97544,65,0,0,72,2014,1,3458,195,9760573.4
74037,75,1,0,84,1997,1,533,688,7410767.7
27244,95,0,0,91,1996,0,4237,293,2731619.6
7812,68,0,1,93,2012,1,3559,722,786725.2
95800,83,1,1,28,1990,0,6051,323,9591195.0
4442,11,1,0,46,2016,1,9845,851,450428.6
71399,40,0,0,74,1996,0,5484,652,7141237.6
8223,73,1,0,18,2009,1,4835,511,828761.9
49694,47,1,0,17,2021,0,8872,976,4973672.1
71661,54,0,1,64,2014,0,793,516,7173346.4
98826,87,1,1,77,2007,0,12,948,9894829.7
92000,54,1,0,6,2011,1,4693,874,9203514.1
82274,36,1,1,69,2013,1,7565,170,8237371.3
28957,71,1,1,2,1992,1,3222,799,2903240.2
45273,66,1,0,3,2007,0,328,483,4531464.7
27649,86,0,0,67,1997,0,4153,774,2770975.7
78681,23,1,1,87,2015,0,5930,616,7884526.5
30383,24,1,1,87,2000,1,1312,789,3049140.0
16205,33,1,0,53,2000,0,5988,183,1626165.0
35821,12,1,0,71,2013,0,9220,980,3589966.3
96601,97,1,0,37,2015,0,478,243,9665463.5
34075,70,1,1,28,1995,1,7842,545,3415018.5
64246,31,1,0,90,1995,1,4368,415,6435521.5
8732,69,0,1,40,1991,0,1102,535,876520.1
15807,34,1,0,33,2020,0,4263,951,1587804.0
41409,100,1,1,9,2003,1,8936,687,4149403.3
84748,29,1,0,96,2013,1,1978,179,8480498.3
95514,64,0,1,83,2016,1,3388,167,9557636.6
19596,10,1,0,28,1997,0,6454,677,1965484.7
26886,88,0,1,10,1991,0,8380,850,2692355.1
5017,48,0,0,49,1993,0,9420,343,506461.3
817,80,0,1,26,2003,0,7737,703,87408.3
56381,5,1,1,91,2009,1,9204,795,5646091.9
45464,3,0,1,3,2021,1,9971,338,4549774.1
63992,5,1,0,39,2005,1,5356,764,6405553.5
81411,23,0,1,74,1998,1,4634,417,8149663.8
67053,15,0,0,33,2019,1,7848,947,6707304.9
13560,1,1,0,17,2001,0,7736,296,1361612.1
59993,13,1,1,67,2015,0,7159,324,6009243.5
95568,61,0,1,56,1992,0,8392,388,9562024.2
50873,95,0,0,38,2018,0,4083,379,5089609.8
56885,89,1,1,80,2001,1,7919,651,5699848.1
72193,49,0,1,82,1992,0,5541,326,7224575.2
39210,100,0,0,70,2011,0,5798,287,3923171.1
82468,24,0,1,1,1999,1,3756,292,8250786.9
64882,88,0,0,86,1990,1,3453,452,6493005.0
98864,37,1,0,55,2006,0,3854,721,9892826.6
71061,89,0,1,75,2018,1,629,587,7118344.8
46585,73,0,0,91,1990,1,4670,835,4662821.0
41976,78,0,1,86,1990,1,9332,475,4205798.0
52165,3,1,0,3,1998,0,4903,624,5221495.8
89999,49,1,0,3,2010,0,1314,186,9004222.0
65611,61,0,1,23,1999,0,5046,963,6563935.9
16067,4,1,0,26,2007,0,8041,943,1610057.7
57970,2,1,1,53,2013,0,2019,512,5811905.3
50373,38,0,1,53,2003,1,1500,352,5043556.3
12079,66,1,1,70,2020,0,3094,512,1213149.0
36670,12,0,1,54,2003,1,7937,346,3676149.3
2122,89,1,0,67,2000,1,3154,698,219749.0
88458,5,0,1,36,2012,1,7119,299,8853221.2
70603,35,1,0,42,2012,0,2976,324,7065124.2
70091,62,1,1,86,2009,0,1786,733,7019102.9
3886,86,1,1,35,2021,0,4865,808,398355.1
64932,38,0,0,42,2016,1,4507,889,6496287.6
4434,79,1,1,29,2009,1,9010,958,453660.9
79441,54,1,0,84,2011,1,1381,405,7949525.1
53077,84,1,0,92,2012,0,5494,110,5317242.2
91526,63,0,1,3,2008,0,9724,874,9154926.8
91334,54,1,0,97,1997,1,1841,768,9142863.7
38674,79,1,1,97,2015,0,2129,990,3881695.5
83033,36,1,0,75,2006,1,5037,164,8313113.6
76692,42,1,0,28,1997,0,6830,208,7673297.7
9468,3,0,1,18,1996,0,4330,317,952050.6
1347,45,1,1,39,1998,0,3579,714,142485.8
74970,60,1,1,82,2000,1,1897,869,7509123.0
87957,56,0,1,46,2014,0,1335,128,8800891.4
31560,74,1,0,17,2004,0,8088,499,3159643.4
23804,58,0,1,39,2008,1,3709,295,2386532.8
21765,79,1,1,35,1990,0,5287,442,2184139.0
11192,18,1,1,100,2005,0,7138,824,1129884.5
91569,74,1,1,40,1996,1,6609,514,9166813.6
23554,69,1,1,31,1990,0,1667,354,2365037.0
95444,10,0,1,10,1992,1,711,513,9547388.2
35447,94,0,0,57,2017,1,52,437,3550859.7
87502,32,0,1,89,2009,0,2759,973,8761066.9
56188,31,1,1,56,2018,1,29,316,5627165.8
58234,22,0,1,9,2005,0,7746,445,5826681.5
11130,77,1,1,98,2021,1,353,939,1123958.1
84920,20,1,1,67,2008,1,9599,164,8498090.8
52593,7,0,1,24,1997,0,4272,643,5266675.7
71830,84,1,1,94,2010,1,9393,771,7198524.0
60443,27,1,0,29,2020,1,6197,663,6050123.0
87140,89,1,0,35,2021,0,9405,759,8719038.1
20466,54,0,1,17,1992,0,2320,540,2050714.2
98983,28,1,0,94,1995,1,1094,458,9907159.5
97600,92,0,0,60,2004,0,7030,903,9766250.4
84478,54,0,1,85,2002,0,3963,916,8455893.2
94293,2,1,0,63,2014,1,7991,190,9434658.4
79363,63,0,1,21,2020,1,3943,665,7939687.0
82102,34,1,0,13,2006,0,6721,413,8212467.6
68916,19,0,0,13,2013,0,6851,487,6893475.3
79078,60,1,0,90,1998,1,2568,746,7911742.8
78304,100,0,0,82,2010,1,9182,766,7838249.0
16318,7,1,0,66,2018,1,9700,201,1641389.8
32263,76,0,1,92,2018,1,8164,348,3235937.8
95800,34,1,0,20,2021,0,2299,141,9585132.1
26659,18,1,1,88,1990,1,2832,378,2677314.0
74995,94,0,0,57,2021,1,6677,185,7505553.1
18399,88,0,1,1,2000,0,5416,222,1841652.0
14099,88,1,1,4,2019,0,5603,417,1417841.9
59805,45,1,0,74,2001,1,173,541,5986841.1
83388,97,0,0,72,2016,1,1288,533,8339971.6
34049,10,0,0,79,2002,0,9959,882,3413350.2
80863,57,0,0,31,2013,1,7372,575,8089383.3
48854,79,1,0,83,2002,0,4607,859,4890551.2
93002,53,0,0,52,1992,1,7998,962,9302663.2
68895,50,0,1,2,1995,1,8116,626,6891689.5
50058,72,0,0,96,2005,1,8185,956,5009004.5
93342,7,1,0,41,2020,1,7803,161,9340733.0
87586,41,0,0,4,1997,1,7412,988,8759529.7
59564,62,1,1,17,2000,1,705,515,5962905.0
94512,89,1,0,39,2002,1,3981,694,9457140.2
35145,44,0,0,8,2008,0,6162,506,3515730.8
36050,56,0,0,90,1991,0,2791,217,3611909.1
69630,70,1,1,76,1999,0,8174,137,6973784.9
7019,33,0,0,99,2008,0,2653,934,705568.8
3633,11,1,1,32,1992,0,5900,375,375162.2
17193,18,0,1,72,2018,1,4118,774,1724888.8
72730,58,0,0,38,1993,0,9441,854,7276501.3
50152,39,1,0,70,2015,1,7389,413,5018454.5
88898,53,1,1,52,2018,0,9679,220,8902046.8
48819,75,1,0,90,2005,0,2051,317,4887042.5
92649,31,0,0,77,1991,1,6811,429,9271774.1
42485,1,0,0,40,2017,1,974,426,4251851.7
65867,37,0,0,92,1994,1,3054,998,6593211.4
2372,41,1,0,5,2003,0,8041,736,241014.3
60514,46,1,1,35,2019,0,9227,340,6059360.9
93564,16,1,1,66,2019,1,4952,325,9370487.9
40622,96,1,0,94,2009,0,1930,110,4071155.9
24490,36,0,0,87,2009,1,837,174,2452012.9
24386,69,1,0,71,1997,1,7112,202,2445795.7
83072,42,0,1,20,2014,1,1269,110,8312353.4
65741,88,0,0,78,2000,0,2518,925,6575564.0
48867,40,0,0,56,2013,0,4212,114,4889559.3
18148,96,0,1,39,2020,0,9853,438,1821559.0
20444,13,0,1,31,1993,1,1925,670,2049492.3
95591,85,0,0,43,2003,1,3279,970,9560516.3
46572,89,0,0,18,1993,1,6035,704,4658899.3
12849,48,1,0,21,2021,1,5245,844,1290147.1
21370,67,0,1,67,1999,0,3278,767,2142261.9
13131,22,0,1,46,2003,1,2408,848,1321934.3
4489,54,1,1,2,1996,1,9331,205,453812.6
59286,77,0,1,95,1991,1,2351,943,5940315.1
38370,20,0,1,73,2018,1,8712,197,3840886.8
44479,4,1,0,19,2001,0,2952,676,4453151.1
27738,12,0,1,44,2008,0,3734,309,2780182.8
82680,89,1,1,27,2017,1,1537,112,8273795.7
52687,35,1,0,43,2004,0,4554,409,5271994.4
77043,22,1,1,83,1993,0,6531,814,7709349.3
58041,71,1,0,29,2016,1,5539,141,5810358.6
56147,70,1,0,100,2016,1,4787,922,5621340.6
96006,26,1,1,17,2003,1,8173,541,9609774.3
92541,5,0,0,31,1992,0,4079,920,9255462.2
20978,10,0,0,86,1996,0,3089,698,2100765.6
9210,87,0,1,42,1990,0,9184,986,926256.0
87699,92,1,0,73,2000,1,4147,606,8777421.0
81260,66,0,0,3,1992,1,152,392,8127110.2
94015,33,0,0,99,1992,1,6434,600,9409921.2
33979,59,0,1,3,1994,0,1716,404,3402494.4
81065,95,0,1,80,2020,1,4196,161,8116681.0
61028,63,0,0,14,2006,1,3484,139,6104386.6
31419,80,1,0,6,2009,1,8002,110,3147602.9
